,training
0,0
1,3
2,8
3,1
4,2
5,6
6,2
7,2
8,6
9,3
10,4
11,3
12,2
13,2
14,5
15,7
16,1
17,0
18,6
19,3
20,0
21,6
22,4
23,7
24,1
25,2
26,0
27,1
28,2
29,5
30,2
31,6
32,7
33,9
34,2
35,7
36,3
37,4
38,2
39,3
40,2
41,0
42,5
43,2
44,4
45,6
46,1
47,6
48,8
49,2
50,8
51,4
52,9
53,6
54,1
55,2
56,8
57,6
58,8
59,1
60,8
61,2
62,5
63,0
64,4
65,5
66,9
67,7
68,1
69,7
70,5
71,6
72,4
73,3
74,9
75,2
76,8
77,6
78,0
79,2
80,3
81,7
82,8
83,0
84,3
85,0
86,1
87,2
88,6
89,0
90,2
91,8
92,7
93,2
94,3
95,0
96,9
97,6
98,9
99,4
100,0
101,5
102,1
103,0
104,6
105,8
106,5
107,3
108,2
109,3
110,4
111,5
112,5
113,8
114,2
115,5
116,5
117,1
118,8
119,0
120,2
121,8
122,4
123,4
124,8
125,6
126,2
127,9
128,5
129,9
130,9
131,7
132,0
133,5
134,8
135,0
136,6
137,5
138,9
139,6
140,8
141,1
142,2
143,5
144,7
145,9
146,9
147,2
148,5
149,2
150,9
151,7
152,7
153,1
154,9
155,9
156,4
157,8
158,4
159,4
160,2
161,0
162,4
163,7
164,4
165,7
166,4
167,3
168,9
169,5
170,3
171,8
172,4
173,8
174,4
175,3
176,0
177,6
178,3
179,5
180,6
181,3
182,1
183,8
184,3
185,3
186,6
187,5
188,9
189,5
190,7
191,7
192,9
193,3
194,5
195,1
196,6
197,0
198,8
199,8
200,7
201,7
202,6
203,8
204,9
205,0
206,2
207,7
208,5
209,6
210,3
211,0
212,7
213,8
214,5
215,8
216,9
217,2
218,4
219,0
220,2
221,9
222,7
223,6
224,5
225,3
226,8
227,4
228,5
229,9
230,8
231,3
232,9
233,9
234,0
235,1
236,2
237,2
238,3
239,8
240,8
241,2
242,4
243,1
244,0
245,2
246,1
247,2
248,3
249,8
250,2
251,0
252,6
253,2
254,3
255,2
256,0
257,9
258,4
259,5
260,3
261,3
262,5
263,5
264,1
265,7
266,6
267,3
268,8
269,5
270,4
271,4
272,0
273,0
274,9
275,5
276,4
277,9
278,4
279,5
280,3
281,5
282,8
283,8
284,4
285,7
286,7
287,2
288,4
289,9
290,7
291,5
292,4
293,2
294,6
295,2
296,0
297,2
298,6
299,4
300,6
301,8
302,4
303,6
304,0
305,9
306,1
307,8
308,6
309,0
310,8
311,9
312,2
313,3
314,4
315,3
316,9
317,8
318,4
319,2
320,8
321,3
322,8
323,9
324,9
325,0
326,4
327,2
328,8
