,training
0,4.0
1,9.0
2,5.0
3,5.0
4,3.0
5,7.0
6,5.0
7,8.0
8,2.0
9,5.0
10,0.0
11,5.0
12,0.0
13,2.0
14,9.0
15,6.0
16,4.0
17,7.0
18,9.0
19,3.0
20,0.0
21,1.0
22,8.0
23,6.0
24,5.0
25,5.0
26,4.0
27,1.0
28,5.0
29,4.0
30,7.0
31,2.0
32,2.0
33,6.0
34,4.0
35,9.0
36,4.0
37,0.0
38,2.0
39,4.0
40,6.0
41,1.0
42,1.0
43,4.0
44,3.0
45,7.0
46,8.0
47,4.0
48,6.0
49,6.0
50,4.0
51,2.0
52,4.0
53,5.0
54,8.0
55,8.0
56,2.0
57,2.0
58,2.0
59,8.0
60,0.0
61,9.0
62,6.0
63,8.0
64,0.0
65,1.0
66,7.0
67,4.0
68,7.0
69,1.0
70,2.0
71,3.0
72,2.0
73,1.0
74,0.0
75,6.0
76,3.0
77,5.0
78,5.0
79,6.0
80,5.0
81,1.0
82,4.0
83,2.0
84,7.0
85,9.0
86,8.0
87,7.0
88,4.0
89,2.0
90,5.0
91,7.0
92,2.0
93,3.0
94,1.0
95,0.0
96,3.0
97,5.0
98,8.0
99,1.0
100,6.0
101,7.0
102,1.0
103,1.0
104,1.0
105,5.0
106,2.0
107,6.0
108,2.0
109,4.0
110,2.0
111,9.0
112,9.0
113,3.0
114,0.0
115,0.0
116,9.0
117,9.0
118,6.0
119,2.0
120,6.0
121,0.0
122,5.0
123,5.0
124,2.0
125,0.0
126,8.0
127,0.0
128,8.0
129,0.0
130,7.0
131,8.0
132,5.0
133,3.0
134,8.0
135,8.0
136,0.0
137,9.0
138,9.0
139,1.0
140,6.0
141,7.0
142,6.0
143,1.0
144,0.0
145,2.0
146,3.0
147,3.0
148,9.0
149,8.0
150,5.0
151,3.0
152,5.0
153,7.0
154,0.0
155,2.0
156,4.0
157,4.0
158,7.0
159,7.0
160,3.0
161,0.0
162,1.0
163,8.0
164,6.0
165,2.0
166,9.0
167,8.0
168,0.0
169,7.0
170,6.0
171,0.0
172,2.0
173,4.0
174,4.0
175,9.0
176,7.0
177,3.0
178,7.0
179,0.0
180,5.0
181,2.0
182,8.0
183,2.0
184,8.0
185,3.0
186,7.0
187,9.0
188,9.0
189,2.0
190,7.0
191,4.0
192,9.0
193,8.0
194,6.0
195,6.0
196,3.0
197,5.0
198,2.0
199,7.0
200,5.0
201,7.0
202,2.0
203,8.0
204,1.0
205,6.0
206,0.0
207,5.0
208,2.0
209,4.0
210,5.0
211,2.0
212,0.0
213,6.0
214,8.0
215,8.0
216,9.0
217,4.0
218,9.0
219,5.0
220,1.0
221,8.0
222,3.0
223,3.0
224,0.0
225,1.0
226,3.0
227,8.0
228,7.0
229,7.0
230,1.0
231,0.0
232,8.0
233,8.0
234,5.0
235,0.0
236,4.0
237,6.0
238,5.0
239,0.0
240,2.0
241,9.0
242,0.0
243,7.0
244,5.0
245,5.0
246,2.0
247,0.0
248,3.0
249,5.0
250,2.0
251,1.0
252,5.0
253,7.0
254,4.0
255,9.0
256,4.0
257,1.0
258,4.0
259,8.0
260,2.0
261,4.0
262,3.0
263,3.0
264,9.0
265,4.0
266,3.0
267,7.0
268,4.0
269,3.0
270,8.0
271,0.0
272,9.0
273,8.0
274,9.0
275,0.0
276,6.0
277,7.0
278,3.0
279,1.0
280,5.0
281,0.0
282,2.0
283,0.0
284,8.0
285,4.0
286,2.0
287,1.0
288,1.0
289,8.0
290,1.0
291,0.0
292,0.0
293,0.0
294,1.0
295,5.0
296,1.0
297,4.0
298,1.0
299,6.0
300,0.0
301,0.0
302,6.0
303,6.0
304,7.0
305,6.0
306,8.0
307,7.0
308,0.0
309,1.0
310,7.0
311,8.0
312,6.0
313,6.0
314,1.0
315,3.0
316,4.0
317,0.0
318,1.0
319,0.0
320,2.0
321,5.0
322,3.0
323,2.0
324,2.0
325,7.0
326,4.0
327,5.0
328,8.0
329,3.0
330,2.0
331,0.0
332,4.0
333,9.0
334,4.0
335,5.0
336,0.0
337,9.0
338,6.0
339,7.0
340,6.0
341,9.0
342,0.0
343,4.0
344,9.0
345,7.0
346,5.0
347,6.0
348,7.0
349,0.0
350,0.0
351,4.0
352,0.0
353,3.0
354,4.0
355,7.0
356,3.0
357,0.0
358,6.0
359,7.0
360,3.0
361,8.0
362,7.0
363,5.0
364,3.0
365,7.0
366,7.0
367,5.0
368,8.0
369,1.0
370,6.0
371,7.0
372,8.0
373,8.0
374,2.0
375,4.0
376,7.0
377,1.0
378,0.0
379,7.0
380,5.0
381,2.0
382,9.0
383,6.0
384,2.0
385,3.0
386,1.0
387,3.0
388,1.0
389,8.0
390,5.0
391,7.0
392,2.0
393,1.0
394,2.0
395,4.0
396,4.0
397,3.0
398,2.0
399,2.0
400,7.0
401,5.0
402,3.0
403,5.0
404,2.0
405,1.0
406,5.0
407,9.0
408,0.0
409,4.0
410,1.0
411,0.0
412,2.0
413,5.0
414,2.0
415,2.0
416,4.0
417,8.0
418,5.0
419,5.0
420,9.0
421,7.0
422,9.0
423,4.0
424,5.0
425,7.0
426,4.0
427,9.0
428,5.0
429,2.0
430,2.0
431,9.0
432,9.0
433,4.0
434,6.0
435,1.0
436,3.0
437,0.0
438,6.0
439,6.0
440,4.0
441,3.0
442,0.0
443,3.0
444,3.0
445,4.0
446,6.0
447,0.0
448,2.0
449,0.0
450,2.0
451,1.0
452,9.0
453,3.0
454,3.0
455,5.0
456,5.0
457,3.0
458,7.0
459,7.0
460,8.0
461,2.0
462,2.0
463,7.0
464,1.0
465,2.0
466,2.0
467,0.0
468,6.0
469,3.0
470,4.0
471,8.0
472,3.0
473,4.0
474,8.0
475,2.0
476,6.0
477,2.0
478,3.0
479,4.0
480,1.0
481,9.0
482,4.0
483,6.0
484,6.0
485,4.0
486,9.0
487,5.0
488,0.0
489,6.0
490,4.0
491,2.0
492,5.0
493,0.0
494,2.0
495,0.0
496,2.0
497,1.0
498,8.0
499,6.0
500,9.0
501,5.0
502,0.0
503,3.0
504,3.0
505,8.0
506,1.0
507,1.0
508,9.0
509,2.0
510,3.0
511,2.0
512,2.0
513,9.0
514,9.0
515,6.0
516,3.0
517,1.0
518,8.0
519,4.0
520,4.0
521,4.0
522,5.0
523,6.0
524,0.0
525,2.0
526,4.0
527,8.0
528,6.0
529,1.0
530,4.0
531,3.0
532,0.0
533,5.0
534,3.0
535,6.0
536,4.0
537,0.0
538,3.0
539,8.0
540,9.0
541,9.0
542,3.0
543,7.0
544,5.0
545,8.0
546,4.0
547,0.0
548,8.0
549,2.0
550,5.0
551,9.0
552,0.0
553,0.0
554,4.0
555,3.0
556,5.0
557,5.0
558,7.0
559,0.0
560,9.0
561,5.0
562,6.0
563,3.0
564,6.0
565,3.0
566,4.0
567,3.0
568,2.0
569,9.0
570,9.0
571,5.0
572,7.0
573,6.0
574,3.0
575,1.0
576,4.0
577,9.0
578,7.0
579,2.0
580,2.0
581,4.0
582,7.0
583,1.0
584,0.0
585,9.0
586,9.0
587,4.0
588,6.0
589,8.0
590,0.0
591,3.0
592,8.0
593,8.0
594,0.0
595,8.0
596,3.0
597,0.0
598,1.0
599,1.0
600,5.0
601,1.0
602,2.0
603,5.0
604,9.0
605,4.0
606,0.0
607,5.0
608,1.0
609,3.0
610,0.0
611,8.0
612,5.0
613,5.0
614,8.0
615,9.0
616,8.0
617,5.0
618,8.0
619,0.0
620,3.0
621,6.0
622,3.0
623,7.0
624,3.0
625,0.0
626,9.0
627,4.0
628,0.0
629,7.0
630,4.0
631,0.0
632,5.0
633,7.0
634,2.0
635,3.0
636,5.0
637,3.0
638,8.0
639,6.0
640,8.0
641,8.0
642,9.0
643,8.0
644,9.0
645,9.0
646,5.0
647,1.0
648,5.0
649,7.0
650,8.0
651,8.0
652,4.0
653,6.0
654,6.0
655,5.0
656,0.0
657,5.0
658,8.0
659,9.0
660,6.0
661,7.0
662,3.0
663,0.0
664,9.0
665,5.0
666,8.0
667,9.0
668,3.0
669,4.0
670,5.0
671,6.0
672,3.0
673,5.0
674,4.0
675,9.0
676,1.0
677,0.0
678,3.0
679,7.0
680,7.0
681,6.0
682,2.0
683,0.0
684,8.0
685,8.0
686,1.0
687,1.0
688,8.0
689,9.0
690,9.0
691,6.0
692,1.0
693,3.0
694,1.0
695,9.0
696,8.0
697,6.0
698,4.0
699,4.0
700,9.0
701,1.0
702,5.0
703,7.0
704,2.0
705,7.0
706,2.0
707,6.0
708,0.0
709,7.0
710,3.0
711,6.0
712,6.0
713,3.0
714,8.0
715,3.0
716,0.0
717,7.0
718,6.0
719,5.0
720,5.0
721,1.0
722,5.0
723,9.0
724,3.0
725,6.0
726,8.0
727,7.0
728,9.0
729,3.0
730,7.0
731,7.0
732,6.0
733,2.0
734,1.0
735,8.0
736,6.0
737,7.0
738,3.0
739,7.0
740,4.0
741,8.0
742,5.0
743,7.0
744,3.0
745,5.0
746,0.0
747,9.0
748,4.0
749,3.0
750,9.0
751,7.0
752,6.0
753,7.0
754,4.0
755,4.0
756,9.0
757,2.0
758,4.0
759,0.0
760,8.0
761,4.0
762,6.0
763,6.0
764,5.0
765,7.0
766,7.0
767,8.0
768,2.0
769,2.0
770,3.0
771,0.0
772,5.0
773,6.0
774,4.0
775,2.0
776,2.0
777,2.0
778,7.0
779,4.0
780,2.0
781,0.0
782,2.0
783,0.0
784,1.0
785,8.0
786,7.0
787,0.0
788,2.0
789,0.0
790,6.0
791,4.0
792,3.0
793,5.0
794,9.0
795,4.0
796,2.0
797,4.0
798,5.0
799,1.0
800,5.0
801,8.0
802,9.0
803,7.0
804,1.0
805,4.0
806,0.0
807,2.0
808,9.0
809,6.0
810,6.0
811,5.0
812,5.0
813,8.0
814,6.0
815,8.0
816,6.0
817,4.0
818,0.0
819,2.0
820,6.0
821,1.0
822,2.0
823,3.0
824,2.0
825,5.0
826,2.0
827,0.0
828,2.0
829,7.0
830,3.0
831,3.0
832,4.0
833,1.0
834,8.0
835,6.0
836,0.0
837,0.0
838,9.0
839,8.0
840,1.0
841,2.0
842,9.0
843,1.0
844,4.0
845,8.0
846,5.0
847,9.0
848,7.0
849,1.0
850,3.0
851,9.0
852,7.0
853,9.0
854,1.0
855,2.0
856,1.0
857,6.0
858,8.0
859,4.0
860,1.0
861,8.0
862,9.0
863,0.0
864,6.0
865,4.0
866,6.0
867,9.0
868,6.0
869,4.0
870,7.0
871,6.0
872,6.0
873,1.0
874,5.0
875,7.0
876,1.0
877,7.0
878,3.0
879,8.0
880,8.0
881,8.0
