,training
0,4.0
1,1.0
2,7.0
3,4.0
4,1.0
5,9.0
6,7.0
7,3.0
8,3.0
9,9.0
10,9.0
11,5.0
12,5.0
13,9.0
14,0.0
15,2.0
16,5.0
17,1.0
18,9.0
19,1.0
20,1.0
21,0.0
22,7.0
23,9.0
24,0.0
25,1.0
26,9.0
27,2.0
28,8.0
29,3.0
30,1.0
31,0.0
32,9.0
33,8.0
34,0.0
35,6.0
36,9.0
37,3.0
38,8.0
39,6.0
40,5.0
41,6.0
42,0.0
43,7.0
44,6.0
45,2.0
46,1.0
47,2.0
48,1.0
49,8.0
50,2.0
51,1.0
52,7.0
53,8.0
54,4.0
55,4.0
56,5.0
57,7.0
58,9.0
59,5.0
60,6.0
61,9.0
62,0.0
63,2.0
64,4.0
65,8.0
66,1.0
67,4.0
68,7.0
69,4.0
70,4.0
71,1.0
72,3.0
73,2.0
74,4.0
75,4.0
76,8.0
77,4.0
78,4.0
79,3.0
80,2.0
81,9.0
82,8.0
83,6.0
84,0.0
85,8.0
86,1.0
87,8.0
88,2.0
89,1.0
90,2.0
91,9.0
92,8.0
93,5.0
94,3.0
95,7.0
96,5.0
97,2.0
98,7.0
99,7.0
100,2.0
101,8.0
102,0.0
103,1.0
104,5.0
105,1.0
106,4.0
107,1.0
108,9.0
109,1.0
110,2.0
111,1.0
112,8.0
113,6.0
114,4.0
115,4.0
116,5.0
117,1.0
118,2.0
119,7.0
120,7.0
121,9.0
122,6.0
123,1.0
124,7.0
125,5.0
126,7.0
127,0.0
128,6.0
129,2.0
130,5.0
131,0.0
132,8.0
133,6.0
134,8.0
135,3.0
136,6.0
137,9.0
138,5.0
139,1.0
140,7.0
141,2.0
142,3.0
143,3.0
144,8.0
145,4.0
146,6.0
147,5.0
148,3.0
149,3.0
150,5.0
151,4.0
152,9.0
153,7.0
154,0.0
155,2.0
156,6.0
157,5.0
158,2.0
159,4.0
160,6.0
161,7.0
162,8.0
163,5.0
164,6.0
165,8.0
166,1.0
167,9.0
168,6.0
169,3.0
170,9.0
171,8.0
172,0.0
173,8.0
174,2.0
175,3.0
176,2.0
177,0.0
178,0.0
179,4.0
180,3.0
181,5.0
182,3.0
183,3.0
184,2.0
185,2.0
186,5.0
187,9.0
188,6.0
189,4.0
190,4.0
191,7.0
192,4.0
193,7.0
194,4.0
195,3.0
196,2.0
197,8.0
198,7.0
199,6.0
200,4.0
201,0.0
202,3.0
203,5.0
204,6.0
205,2.0
206,1.0
207,8.0
208,3.0
209,5.0
210,5.0
211,7.0
212,7.0
213,9.0
214,6.0
215,7.0
216,4.0
217,9.0
218,1.0
219,7.0
220,0.0
221,7.0
222,5.0
223,1.0
224,6.0
225,7.0
226,3.0
227,4.0
228,9.0
229,3.0
230,1.0
231,6.0
232,8.0
233,3.0
234,3.0
235,9.0
236,2.0
237,8.0
238,7.0
239,9.0
240,7.0
241,8.0
242,2.0
243,3.0
244,0.0
245,8.0
246,9.0
247,6.0
248,5.0
249,4.0
250,2.0
251,4.0
252,0.0
253,7.0
254,2.0
255,5.0
256,2.0
257,8.0
258,2.0
259,3.0
260,3.0
261,5.0
262,5.0
263,7.0
264,2.0
265,0.0
266,5.0
267,1.0
268,2.0
269,1.0
270,8.0
271,9.0
272,8.0
273,6.0
274,5.0
275,5.0
276,0.0
277,4.0
278,0.0
279,9.0
280,2.0
281,4.0
282,2.0
283,5.0
284,3.0
285,6.0
286,4.0
287,5.0
288,7.0
289,0.0
290,0.0
291,1.0
292,6.0
293,5.0
294,5.0
295,6.0
296,3.0
297,1.0
298,6.0
299,7.0
300,3.0
301,3.0
302,5.0
303,8.0
304,2.0
305,0.0
306,0.0
307,3.0
308,1.0
309,8.0
310,7.0
311,2.0
312,4.0
313,1.0
314,9.0
315,4.0
316,4.0
317,4.0
318,9.0
319,6.0
320,4.0
321,2.0
322,8.0
323,1.0
324,8.0
325,1.0
326,6.0
327,5.0
328,9.0
329,4.0
330,4.0
331,2.0
332,2.0
333,8.0
334,3.0
335,5.0
336,4.0
337,8.0
338,8.0
339,7.0
340,6.0
341,2.0
342,2.0
343,4.0
344,4.0
345,9.0
346,0.0
347,1.0
348,7.0
349,8.0
350,6.0
351,9.0
352,4.0
353,5.0
354,9.0
355,8.0
356,0.0
357,5.0
358,9.0
359,1.0
360,5.0
361,5.0
362,1.0
363,6.0
364,3.0
365,9.0
366,8.0
367,2.0
368,2.0
369,7.0
370,1.0
371,7.0
372,7.0
373,1.0
374,6.0
375,9.0
376,2.0
377,3.0
378,9.0
379,9.0
380,8.0
381,2.0
382,3.0
383,3.0
384,1.0
385,0.0
386,7.0
387,7.0
388,7.0
389,3.0
390,1.0
391,5.0
392,1.0
393,0.0
394,9.0
395,4.0
396,1.0
397,6.0
398,5.0
399,7.0
400,8.0
401,1.0
402,2.0
403,1.0
404,1.0
405,9.0
406,8.0
407,0.0
408,5.0
409,5.0
410,0.0
411,8.0
412,6.0
413,3.0
414,2.0
415,1.0
416,7.0
417,6.0
418,9.0
419,2.0
420,1.0
421,1.0
422,6.0
423,2.0
424,3.0
425,2.0
426,4.0
427,9.0
428,5.0
429,5.0
430,2.0
431,8.0
432,1.0
433,0.0
434,2.0
435,4.0
436,6.0
437,8.0
438,6.0
439,7.0
440,1.0
441,7.0
442,5.0
443,4.0
444,0.0
445,3.0
446,8.0
447,3.0
448,9.0
449,5.0
450,4.0
451,0.0
452,9.0
453,2.0
454,4.0
455,0.0
456,9.0
457,1.0
458,0.0
459,2.0
460,4.0
461,0.0
462,2.0
463,4.0
464,9.0
465,8.0
466,7.0
467,8.0
468,3.0
469,5.0
470,0.0
471,0.0
472,2.0
473,5.0
474,3.0
475,5.0
476,2.0
477,5.0
478,9.0
479,9.0
480,4.0
481,2.0
482,3.0
483,1.0
484,4.0
485,1.0
486,5.0
487,6.0
488,2.0
489,6.0
490,6.0
491,6.0
492,0.0
493,7.0
494,1.0
495,7.0
496,1.0
497,8.0
498,9.0
499,0.0
500,5.0
501,7.0
502,2.0
503,6.0
504,0.0
505,7.0
506,3.0
507,0.0
508,3.0
509,6.0
510,0.0
511,2.0
512,3.0
513,7.0
514,5.0
515,9.0
516,0.0
517,6.0
518,6.0
519,0.0
520,4.0
521,7.0
522,2.0
523,4.0
524,3.0
525,5.0
526,1.0
527,2.0
528,4.0
529,1.0
530,1.0
531,3.0
532,9.0
533,0.0
534,3.0
535,3.0
536,8.0
537,2.0
538,2.0
539,4.0
540,4.0
541,2.0
542,7.0
543,3.0
544,4.0
545,0.0
546,4.0
547,2.0
548,9.0
549,7.0
550,1.0
551,2.0
552,5.0
553,2.0
554,0.0
555,0.0
556,5.0
557,6.0
558,2.0
559,3.0
560,7.0
561,4.0
562,8.0
563,4.0
564,0.0
565,0.0
566,5.0
567,4.0
568,5.0
569,4.0
570,2.0
571,4.0
572,1.0
573,8.0
574,9.0
575,6.0
576,4.0
577,5.0
578,5.0
579,4.0
580,6.0
581,2.0
582,0.0
583,0.0
584,1.0
585,0.0
586,5.0
587,8.0
588,9.0
589,8.0
590,5.0
591,9.0
592,2.0
593,3.0
594,9.0
595,9.0
596,3.0
597,9.0
598,2.0
599,5.0
600,0.0
601,2.0
602,3.0
603,8.0
604,6.0
605,9.0
606,9.0
607,3.0
608,6.0
609,2.0
610,8.0
611,4.0
612,3.0
613,6.0
614,3.0
615,2.0
616,5.0
617,9.0
618,9.0
619,1.0
620,0.0
621,7.0
622,6.0
623,4.0
624,3.0
625,2.0
626,8.0
627,5.0
