,training
0,4
1,8
2,4
3,4
4,3
5,6
6,9
7,8
8,7
9,1
10,5
11,7
12,6
13,6
14,1
15,3
16,1
17,8
18,1
19,0
20,3
21,2
22,9
23,5
24,2
25,6
26,7
27,9
28,1
29,8
30,2
31,0
32,2
33,9
34,8
35,1
36,9
37,5
38,5
39,9
40,5
41,6
42,4
43,8
44,5
45,7
46,7
47,5
48,4
49,0
50,4
51,9
52,9
53,5
54,4
55,4
56,6
57,6
58,9
59,6
60,3
61,4
62,1
63,8
64,4
65,5
66,9
67,1
68,5
69,2
70,7
71,5
72,6
73,3
74,6
75,1
76,6
77,1
78,2
79,1
80,8
81,9
82,6
83,7
84,7
85,1
86,6
87,1
88,5
89,8
90,8
91,2
92,9
93,5
94,0
95,8
96,0
97,1
98,3
99,2
100,4
101,2
102,9
103,6
104,6
105,6
106,6
107,7
108,0
109,0
110,0
111,8
112,6
113,8
114,2
115,4
116,6
117,2
118,7
119,5
120,0
121,8
122,7
123,5
124,4
125,3
126,6
127,3
128,4
129,5
130,7
131,2
132,6
133,9
134,1
135,6
136,4
137,7
138,7
139,7
140,3
141,0
142,9
143,6
144,4
145,5
146,9
147,9
148,0
149,2
150,6
151,7
152,9
153,5
154,1
155,8
156,2
157,3
158,4
159,6
160,4
161,5
162,1
163,9
164,2
165,7
166,5
167,3
168,4
169,1
170,9
171,6
172,5
173,0
174,8
175,4
176,6
177,1
178,4
179,9
180,5
181,1
182,9
183,9
184,7
185,5
186,8
187,1
188,2
189,0
190,9
191,1
192,2
193,4
194,4
195,0
196,5
197,2
198,8
199,2
200,1
201,6
202,5
203,0
204,3
205,6
206,6
207,6
208,4
209,6
210,7
211,2
212,1
213,6
214,2
215,5
216,1
217,3
218,7
219,4
220,5
221,0
222,5
223,9
224,0
225,5
226,1
227,5
228,5
229,9
230,1
231,5
232,8
233,6
234,5
235,2
236,2
237,2
238,7
239,5
240,7
241,2
242,4
243,0
244,6
245,8
246,6
247,8
248,2
249,6
250,4
251,0
252,8
253,1
254,6
255,2
256,0
257,1
258,4
259,7
260,2
261,2
262,7
263,7
264,2
265,6
266,5
267,0
268,6
269,1
270,1
271,3
272,8
273,5
274,8
275,1
276,5
277,2
278,5
279,2
280,5
281,4
282,2
283,5
284,9
285,8
286,9
287,5
288,2
289,2
290,6
291,1
292,4
293,5
294,9
295,5
296,3
297,2
298,1
299,0
300,5
301,1
302,8
303,3
304,9
305,8
306,2
307,0
308,2
309,4
310,0
311,2
312,0
313,4
314,0
315,8
316,0
317,0
318,5
319,6
320,2
321,1
322,7
323,6
324,5
325,6
326,2
327,0
328,9
329,4
330,0
331,8
332,4
333,6
334,3
335,0
336,2
337,7
338,2
339,0
340,2
341,2
342,3
343,6
344,6
345,8
346,2
347,3
348,6
349,3
350,4
351,8
352,1
353,9
354,7
355,7
356,4
357,0
358,6
359,3
360,7
361,9
362,2
363,2
364,2
365,0
366,4
367,4
368,6
369,2
370,1
371,7
372,1
373,9
374,8
375,3
376,2
377,5
378,0
379,6
380,1
381,2
382,5
383,5
384,1
385,3
386,2
387,4
388,5
389,3
390,9
391,2
392,6
393,2
394,4
395,4
396,1
397,8
398,9
399,4
400,5
401,4
402,5
403,9
404,0
405,5
406,7
407,3
408,2
409,6
410,3
411,7
412,8
413,0
414,8
415,8
416,2
417,2
418,7
419,1
420,9
421,8
422,1
423,4
424,2
425,4
426,8
427,2
428,7
429,3
430,7
431,2
432,5
433,4
434,4
435,3
436,8
437,4
438,0
439,3
440,6
441,4
442,8
443,6
444,8
445,1
446,1
447,1
448,1
449,2
450,2
451,8
452,9
453,2
454,9
455,4
456,8
457,5
458,9
459,0
460,0
461,6
462,9
463,9
464,9
465,3
466,8
467,5
468,1
469,4
470,3
471,5
472,3
473,8
474,2
475,4
476,6
477,2
478,0
479,6
480,7
481,6
482,7
483,1
484,2
485,8
486,8
487,4
488,7
489,6
490,3
491,1
492,6
493,6
494,3
495,7
496,5
497,6
498,7
499,1
500,3
501,2
502,3
503,7
504,4
505,6
506,3
507,1
508,1
509,9
510,1
511,9
512,5
513,1
514,5
515,2
516,8
517,8
518,9
519,2
520,2
521,6
522,4
523,9
524,5
525,0
526,4
527,4
528,8
529,4
530,1
531,4
532,1
533,1
534,0
535,0
536,0
537,4
538,7
539,0
540,7
541,7
542,7
543,0
544,2
545,2
546,2
547,2
548,5
549,5
550,4
551,5
552,7
553,3
554,4
555,6
556,3
557,8
558,7
559,3
560,4
561,5
562,4
563,8
564,5
565,7
566,6
567,9
568,5
569,2
570,9
571,3
572,7
573,6
574,0
575,8
576,5
577,4
578,3
579,3
580,2
581,8
582,0
583,0
584,4
585,1
586,7
587,3
588,8
589,0
590,9
591,7
592,7
593,5
594,5
595,0
596,9
597,5
598,0
599,6
600,4
601,2
602,1
603,1
604,1
605,1
606,0
607,2
608,2
609,4
610,5
611,9
612,2
613,4
614,7
615,8
616,8
617,8
618,3
619,7
620,0
621,4
622,6
623,8
624,3
625,3
626,5
627,3
628,1
629,5
630,8
631,3
632,6
633,1
634,3
635,2
636,9
637,5
638,8
639,2
640,9
641,5
642,0
643,4
644,4
645,2
646,1
647,6
648,8
649,7
650,3
651,0
652,4
653,0
654,6
655,1
656,3
657,4
658,9
659,8
660,0
661,9
662,3
663,4
664,9
665,5
666,4
667,0
668,5
669,3
670,1
671,1
672,2
673,8
674,5
675,3
676,2
677,0
678,2
679,0
680,1
681,2
682,2
683,1
684,3
685,2
686,9
687,8
688,5
689,7
690,5
691,1
692,5
693,5
694,5
695,5
696,6
697,5
698,8
699,0
700,4
701,1
702,5
703,0
704,6
705,4
706,1
707,2
708,1
709,3
710,3
711,2
712,5
713,4
714,8
715,5
716,2
717,6
718,2
719,3
720,0
721,5
722,5
723,8
724,0
725,2
726,9
727,5
728,2
729,5
730,9
731,3
732,5
733,8
734,8
735,2
736,2
737,4
738,7
739,0
740,7
741,8
742,9
743,9
744,7
745,4
746,4
747,8
748,5
749,9
750,3
751,3
752,0
753,9
754,2
755,2
756,6
757,8
758,2
759,9
760,7
761,7
762,1
763,2
764,2
765,5
766,0
767,1
768,7
769,7
770,5
771,0
772,9
773,5
774,4
775,3
776,2
777,3
778,3
779,4
780,3
781,8
782,0
783,8
784,2
785,8
786,0
787,4
788,1
789,2
790,9
791,8
792,6
793,8
794,1
795,6
796,9
797,0
798,0
799,1
800,0
801,2
802,3
803,5
804,7
805,9
806,9
807,0
808,0
809,4
810,8
811,6
812,4
813,9
814,9
815,4
816,3
817,3
818,9
819,9
820,3
821,7
822,6
823,7
824,8
825,6
826,0
827,2
828,1
829,8
830,0
831,0
832,3
833,0
834,1
835,1
836,9
837,7
838,5
839,7
840,7
841,8
842,2
843,5
844,3
845,4
846,9
847,7
848,4
849,7
850,9
851,9
852,7
853,5
854,4
855,6
856,2
857,9
858,7
859,1
860,0
861,0
862,6
863,1
864,4
865,0
866,6
867,7
868,5
869,5
870,9
871,7
872,1
873,4
874,5
875,2
876,3
877,3
878,6
879,2
880,9
881,7
882,6
883,4
884,5
885,5
886,4
887,6
888,5
889,5
890,9
891,2
892,2
893,9
894,1
895,8
896,4
897,9
898,1
899,7
900,3
901,0
902,3
903,1
904,4
905,8
906,4
907,5
908,8
909,1
910,0
911,0
912,7
913,1
914,3
915,8
916,1
917,7
918,3
919,8
920,8
921,9
922,1
923,3
924,6
925,8
926,6
927,3
928,5
929,1
930,8
931,1
932,2
933,1
934,6
935,9
936,3
937,9
938,9
939,8
940,0
941,0
942,2
943,6
944,6
945,1
946,3
947,2
948,5
949,2
950,7
951,6
952,8
953,3
954,9
955,5
956,4
957,4
958,0
959,3
960,7
961,8
962,7
963,3
964,5
965,6
966,3
967,2
968,0
969,9
970,7
971,1
972,4
973,1
974,9
975,9
976,2
977,0
978,0
979,2
980,0
981,0
982,9
983,9
984,1
985,7
986,2
987,5
988,5
989,3
990,6
991,9
992,6
993,9
994,6
995,0
996,5
997,8
998,9
999,9
1000,4
1001,2
1002,5
1003,6
1004,8
1005,2
1006,4
1007,7
1008,2
1009,4
1010,3
1011,7
1012,7
1013,8
1014,4
1015,4
1016,9
1017,2
1018,9
1019,7
1020,6
1021,4
1022,3
1023,8
1024,6
1025,3
1026,2
1027,9
1028,8
1029,1
1030,9
1031,5
1032,3
1033,4
1034,3
1035,0
1036,3
1037,7
1038,0
1039,3
1040,1
1041,0
1042,9
1043,4
1044,7
1045,4
1046,9
1047,4
1048,1
1049,4
1050,3
1051,0
1052,2
1053,1
1054,7
1055,2
1056,3
1057,6
1058,4
1059,8
1060,9
1061,9
1062,6
1063,1
1064,9
1065,6
1066,9
1067,7
1068,8
1069,2
1070,0
1071,7
1072,8
1073,5
1074,7
1075,1
1076,2
1077,6
1078,0
1079,6
1080,8
1081,4
1082,1
1083,9
1084,1
1085,7
1086,0
1087,7
1088,4
1089,4
1090,7
1091,6
1092,8
1093,7
1094,9
1095,0
1096,1
1097,7
1098,6
1099,0
1100,8
1101,2
1102,0
1103,2
1104,6
1105,7
1106,7
1107,2
1108,2
1109,2
1110,7
1111,4
1112,5
1113,3
1114,9
1115,4
1116,5
1117,1
1118,6
1119,5
1120,5
1121,0
1122,0
1123,5
1124,0
1125,6
1126,6
1127,2
1128,5
1129,9
1130,3
1131,4
1132,4
1133,9
1134,7
1135,8
1136,8
1137,1
1138,3
1139,2
1140,0
1141,2
1142,8
1143,1
1144,1
1145,4
1146,6
1147,4
1148,5
1149,5
1150,2
1151,6
1152,2
1153,2
1154,2
1155,0
1156,3
1157,6
1158,2
1159,2
1160,8
1161,6
1162,8
1163,1
1164,5
1165,5
1166,8
1167,6
1168,6
1169,0
1170,4
1171,2
1172,2
1173,3
1174,4
1175,2
1176,0
1177,5
1178,9
1179,3
1180,3
1181,5
1182,3
1183,2
1184,1
1185,1
1186,7
1187,2
1188,1
1189,7
1190,5
1191,3
1192,2
1193,2
1194,0
1195,5
1196,2
1197,9
1198,7
1199,3
1200,2
1201,7
1202,6
1203,4
1204,8
1205,2
1206,9
1207,2
1208,5
1209,2
1210,0
1211,9
1212,2
1213,2
1214,7
1215,1
1216,3
1217,9
1218,0
1219,8
1220,7
1221,5
1222,7
1223,7
1224,4
1225,5
1226,7
1227,5
1228,9
1229,8
1230,6
1231,5
1232,8
1233,5
1234,7
1235,6
1236,0
1237,2
1238,8
1239,7
1240,6
1241,8
1242,5
1243,4
1244,3
1245,2
1246,1
1247,8
1248,8
1249,4
1250,3
1251,8
1252,5
1253,2
1254,5
1255,3
1256,8
1257,3
1258,6
1259,2
1260,9
1261,2
1262,7
1263,4
1264,4
1265,5
1266,3
1267,8
1268,4
1269,7
1270,2
1271,9
1272,9
1273,1
1274,4
1275,8
1276,5
1277,1
1278,9
1279,2
1280,8
1281,7
1282,0
1283,8
1284,1
1285,4
1286,6
1287,1
1288,5
1289,0
1290,1
1291,6
1292,7
1293,1
1294,7
1295,8
1296,4
1297,9
1298,3
1299,9
1300,4
1301,9
1302,3
1303,4
1304,4
1305,9
1306,9
1307,2
1308,9
1309,7
1310,7
1311,8
1312,0
1313,5
1314,3
1315,8
1316,4
1317,4
1318,3
1319,2
1320,0
1321,3
1322,8
1323,7
1324,1
1325,7
1326,2
1327,1
1328,9
1329,5
1330,2
1331,9
1332,4
1333,1
1334,3
1335,2
1336,7
1337,3
1338,0
1339,5
1340,0
1341,1
1342,6
1343,6
1344,2
1345,7
1346,0
1347,8
1348,6
1349,8
1350,4
1351,6
1352,8
1353,8
1354,6
1355,4
1356,4
1357,1
1358,3
1359,3
1360,8
1361,8
1362,1
1363,2
1364,1
1365,8
1366,1
1367,8
1368,9
1369,1
1370,7
1371,0
1372,7
1373,0
1374,9
1375,5
1376,3
1377,1
1378,0
1379,5
1380,3
1381,1
1382,4
1383,6
1384,8
1385,7
1386,6
1387,8
1388,1
1389,3
1390,7
1391,5
1392,4
1393,3
1394,8
1395,8
1396,9
1397,8
1398,4
1399,3
1400,8
1401,8
1402,3
1403,0
1404,9
1405,4
1406,9
1407,2
1408,8
1409,6
1410,6
1411,3
1412,4
1413,7
1414,2
1415,2
1416,3
1417,0
1418,3
1419,1
1420,0
1421,6
1422,6
1423,8
1424,8
1425,0
1426,3
1427,6
1428,7
1429,2
1430,3
1431,9
1432,7
1433,7
1434,5
1435,2
1436,3
1437,5
1438,3
1439,5
1440,6
1441,9
1442,1
1443,2
1444,6
1445,6
1446,5
1447,3
