,training
0,9.0
1,9.0
2,6.0
3,5.0
4,8.0
5,7.0
6,1.0
7,6.0
8,8.0
9,3.0
10,4.0
11,6.0
12,6.0
13,4.0
14,4.0
15,0.0
16,6.0
17,9.0
18,5.0
19,8.0
20,1.0
21,2.0
22,6.0
23,2.0
24,5.0
25,4.0
26,3.0
27,4.0
28,8.0
29,2.0
30,4.0
31,9.0
32,2.0
33,2.0
34,6.0
35,9.0
36,1.0
37,4.0
38,9.0
39,6.0
40,5.0
41,5.0
42,6.0
43,2.0
44,0.0
45,8.0
46,7.0
47,0.0
48,4.0
49,5.0
50,2.0
51,6.0
52,2.0
53,6.0
54,9.0
55,2.0
56,0.0
57,1.0
58,8.0
59,4.0
60,9.0
61,5.0
62,0.0
63,1.0
64,0.0
65,8.0
66,0.0
67,3.0
68,4.0
69,0.0
70,5.0
71,5.0
72,7.0
73,1.0
74,4.0
75,8.0
76,2.0
77,5.0
78,7.0
79,5.0
80,9.0
81,8.0
82,3.0
83,4.0
84,5.0
85,8.0
86,2.0
87,2.0
88,6.0
89,0.0
90,4.0
91,8.0
92,7.0
93,5.0
94,6.0
95,2.0
96,4.0
97,6.0
98,8.0
99,3.0
100,1.0
101,9.0
102,2.0
103,5.0
104,7.0
105,3.0
106,1.0
107,3.0
108,5.0
109,2.0
110,9.0
111,6.0
112,0.0
113,4.0
114,7.0
115,9.0
116,2.0
117,0.0
118,6.0
119,2.0
120,1.0
121,3.0
122,4.0
123,8.0
124,9.0
125,6.0
126,4.0
127,4.0
128,5.0
129,7.0
130,6.0
131,3.0
132,1.0
133,4.0
134,3.0
135,5.0
136,1.0
137,0.0
138,7.0
139,7.0
140,0.0
141,6.0
142,6.0
143,5.0
144,8.0
145,9.0
146,5.0
147,8.0
148,3.0
149,7.0
150,2.0
151,1.0
152,9.0
153,4.0
154,3.0
155,2.0
156,2.0
157,4.0
158,0.0
159,2.0
160,7.0
161,5.0
162,6.0
163,1.0
164,0.0
165,0.0
166,1.0
167,2.0
168,0.0
169,3.0
170,2.0
171,8.0
172,4.0
173,2.0
174,4.0
175,7.0
176,6.0
177,0.0
178,1.0
179,6.0
180,8.0
181,3.0
182,8.0
183,8.0
184,6.0
185,7.0
186,9.0
187,7.0
188,3.0
189,5.0
190,4.0
191,9.0
192,5.0
193,1.0
194,0.0
195,1.0
196,0.0
197,2.0
198,8.0
199,7.0
200,0.0
201,2.0
202,5.0
203,4.0
204,4.0
205,4.0
206,0.0
207,5.0
208,4.0
209,3.0
210,3.0
211,8.0
